Notif.date,Notification,Notification type,Functional Loc.,Equipments,Equipment Category,Description,Description Category,Main WorkCtr,Department,System status,Priority,Maintenance Days,Equipment Age (days),Predicted Maintenance Days
2024-04-23,150648660,G2,9010-007-TANK98GAG-LEVEL,TANK98GAG,Mechanical Equipment,tk098 primary & secondery dip mismatch,general,007INST,Instrumentation,OSNO,-,1,260,1
2024-04-23,150648739,G2,9010-032-PM-03A,PM,Miscellaneous,32-PM-3A AUTO START/STOP CHECKING,inspection,TESTELEC,Electrical,NOCO ORAS,-,3,258,2
2024-04-23,150648740,G2,9010-032-PM-03C,PM,Miscellaneous,32-PM-3C AUTO START/STOP CHECKING,inspection,TESTELEC,Electrical,NOCO ORAS,-,3,258,2
2024-04-23,150648662,G2,9010-049-K-01A,K,Miscellaneous,RGC-A hydrocom actuator related jobs,general,049INST,Instrumentation,OSNO,-,1,260,1
2024-04-24,150648828,G2,9010-004-TI-110,TI,Miscellaneous,V-3 INLET GAS TG(TEMP. GAUGE) TO BE REPL,general,004INST,Instrumentation,OSNO,1,1,259,1
2024-04-24,150648801,G2,9010-057-PT2435B,PT2435B,Instrumentation,PT-2437A/LT-2437A error to be rectify,repair,057INST,Instrumentation,NOPR,-,1,259,3
2024-04-24,150648788,G2,9010-032-FI-019,FI,Instrumentation,installation & commissioni of flow meter,general,032INST,Instrumentation,OSNO,-,1,259,2
2024-04-24,150648850,G2,9010-003-CRANE-03,CRANE,Mechanical Equipment,checked and  rectify kone crane rope .,"repair, inspection",003ELEC,Electrical,NOCO ORAS,1,37,223,35
2024-04-24,150648851,G2,9010-003-CRANE-03,CRANE,Mechanical Equipment,checked and  rectify kone crane rope gre,"repair, inspection",003ELEC,Electrical,NOCO ORAS,1,37,223,35
2024-04-24,150648856,G2,9010-003-MOT,MOT,Electrical Systems,remove temporary power cable connection,general,003ELEC,Electrical,NOCO ORAS,-,37,223,35
2024-04-24,150648865,G2,9010-003-MOT,MOT,Electrical Systems,UCT PMCC spare feeder checking,inspection,TESTELEC,Electrical,NOCO ORAS,-,9,251,7
2024-04-24,150648803,G2,9010-10B-PIPING,PIPING,Mechanical Equipment,Monitor Platform coroded,inspection,10BMECH,Mechanical,NOPR ORAS,-,42,218,26
2024-04-24,150648912,G3,9010-011-ID-03,ID,Miscellaneous,PREVENTIVE MAINT OF ID FAN,maintenance,011MECH,Mechanical,NOCO ORAS,-,3,257,11
2024-04-24,150648943,G3,9010-001-PM-08,PM,Miscellaneous,PREVENTIVE MAINT OF 9010-001-PM-08,maintenance,001ELEC,Electrical,NOCO ORAS,-,45,215,49
2024-04-24,150648946,G3,9010-001-PM-09A,PM,Miscellaneous,PREVENTIVE MAINT OF 9010-001-PM-09A,maintenance,001ELEC,Electrical,NOCO ORAS,-,45,215,50
2024-04-24,150649041,G3,9010-053-P-01 B,P,Miscellaneous,PM JOBS FOR 9010-053-P-01 B,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649042,G3,9010-053-P-01 B,P,Miscellaneous,PM JOBS FOR 9010-053-P-01 B,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649043,G3,9010-053-P-01 B,P,Miscellaneous,PM JOBS FOR 9010-053-P-01 B,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649044,G3,9010-053-P-01 B,P,Miscellaneous,PM JOBS FOR 9010-053-P-01 B,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649045,G3,9010-053-P-01 B,P,Miscellaneous,PM JOBS FOR 9010-053-P-01 B,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649200,G3,9010-053-P-10C,P,Miscellaneous,PM PLAN OF 9010-053-P-10C,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649201,G3,9010-053-P-10C,P,Miscellaneous,PM PLAN OF 9010-053-P-10C,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649202,G3,9010-053-P-10C,P,Miscellaneous,PM PLAN OF 9010-053-P-10C,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649203,G3,9010-053-P-10C,P,Miscellaneous,PM PLAN OF 9010-053-P-10C,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649204,G3,9010-053-P-10C,P,Miscellaneous,PM PLAN OF 9010-053-P-10C,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649205,G3,9010-053-P-10C,P,Miscellaneous,PM PLAN OF 9010-053-P-10C,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649206,G3,9010-053-P-10B,P,Miscellaneous,PM PLAN OF 9010-053-P-10B,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649207,G3,9010-053-P-10B,P,Miscellaneous,PM PLAN OF 9010-053-P-10B,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649209,G3,9010-053-P-10B,P,Miscellaneous,PM PLAN OF 9010-053-P-10B,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649210,G3,9010-053-P-10B,P,Miscellaneous,PM PLAN OF 9010-053-P-10B,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649211,G3,9010-053-P-10B,P,Miscellaneous,PM PLAN OF 9010-053-P-10B,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649212,G3,9010-053-P-10B,P,Miscellaneous,PM PLAN OF 9010-053-P-10B,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649214,G3,9010-053-P-10A,P,Miscellaneous,PM PLAN OF 9010-053-P-10A,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649215,G3,9010-053-P-10A,P,Miscellaneous,PM PLAN OF 9010-053-P-10A,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649216,G3,9010-053-P-10A,P,Miscellaneous,PM PLAN OF 9010-053-P-10A,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649217,G3,9010-053-P-10A,P,Miscellaneous,PM PLAN OF 9010-053-P-10A,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649218,G3,9010-053-P-10A,P,Miscellaneous,PM PLAN OF 9010-053-P-10A,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649219,G3,9010-053-P-10A,P,Miscellaneous,PM PLAN OF 9010-053-P-10A,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649227,G3,9010-053-P-04C,P,Miscellaneous,PM PLAN OF 9010-053-P-04C,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649228,G3,9010-053-P-04C,P,Miscellaneous,PM PLAN OF 9010-053-P-04C,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649229,G3,9010-053-P-04C,P,Miscellaneous,PM PLAN OF 9010-053-P-04C,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649230,G3,9010-053-P-04C,P,Miscellaneous,PM PLAN OF 9010-053-P-04C,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649232,G3,9010-053-P-04C,P,Miscellaneous,PM PLAN OF 9010-053-P-04C,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649233,G3,9010-053-P-04C,P,Miscellaneous,PM PLAN OF 9010-053-P-04C,general,053MECH,Mechanical,NOCO ORAS,-,2,258,2
2024-04-24,150649288,G3,9010-057-A-02B,A,Miscellaneous,PM PLAN OF 9010-057-A-02B,general,057MECH,Mechanical,NOCO ORAS,-,17,243,15
2024-04-24,150648753,G2,9010-003-UV-1101,UV,Miscellaneous,UV1101 TO BE CHECK & RECTIFY,"repair, inspection",003ELEC,Electrical,NOCO ORAS,-,37,223,29
2024-04-24,150648897,G2,9010-EST-I-LIGHT,I,Miscellaneous,Issue of JB from store for T/S,damage,EST-ELEC,Electrical,NOCO ORAS,1,37,223,36
2024-04-24,150649339,G4,9010-057-A-02B,A,Miscellaneous,PDM recommendation of 057-ACF-02B,general,057MECH,Mechanical,NOCO ORAS,-,17,243,18
2024-04-25,150648880,G2,9010-032-PM-03A,PM,Miscellaneous,32-PM-3A BMR TESTING JOB,general,032ELEC,Electrical,NOCO ORAS,-,5,254,17
2024-04-25,150648882,G2,9010-032-PM-03B,PM,Miscellaneous,32-PM-3B BMR CHECKING,inspection,TESTELEC,Electrical,NOCO ORAS,-,0,259,0
2024-04-25,150648883,G2,9010-032-AI-004,AI,Instrumentation,"pH analyser AI-006, AI-004 not working",general,032INST,Instrumentation,NOPR ORAS,-,6,253,5
2024-04-25,150649389,G2,9010-056-ACM-01A,ACM,HVAC Systems,STARTING PROBLEM CHECKING OF 56-ACM-01A,"inspection, damage",TESTELEC,Electrical,NOCO ORAS,-,1,258,2
2024-04-25,150648872,G2,9010-003-SS-OLD-HT,SS,Miscellaneous,insulation coating old HT S/S,general,003ELEC,Electrical,NOCO ORAS,-,36,223,33
2024-04-26,150649416,G2,9010-003-CRANE-03,CRANE,Mechanical Equipment,kone crane hoist rope  limit switch remo,general,003ELEC,Electrical,NOCO ORAS,-,35,223,33
2024-04-26,150649427,G2,9010-51B-LSLL-0601B,LSLL,Miscellaneous,51B LI0601A TO CHECK,inspection,51BINST,Instrumentation,OSNO,1,26,232,4
2024-04-26,150649445,G2,9010-056-PV-9403,PV,Miscellaneous,V-51 & v-01 SPLIT RANGE C/V BAND INCREAS,general,056INST,Instrumentation,OSNO,-,17,241,12
2024-04-26,150649449,G2,9010-053-P-28A,P,Miscellaneous,53-P-28A/B suction line PG leak 2b recti,damage,053INST,Instrumentation,OSNO,1,0,258,2
2024-04-26,150649343,G2,9010-004-P-34B,P,Miscellaneous,P-34B ELECTRICAL CABLE CONNECTION JOB.,general,003ELEC,Electrical,NOCO ORAS,-,35,223,32
2024-04-26,150649391,G2,9010-057-UV-1309,UV,Miscellaneous,UV-1309: Hot bolting for naptha leakage,general,057MECH,Mechanical,NOCO,-,18,240,29
2024-04-26,150648891,G2,9010-032-PM-10A,PM,Miscellaneous,CHECKING OF 32-PM-10A,inspection,TESTELEC,Electrical,NOCO ORAS,-,0,258,0
2024-04-26,150648892,G2,9010-032-PM-11A,PM,Miscellaneous,CHECKING OF 32-PM-11A,inspection,TESTELEC,Electrical,NOCO ORAS,-,0,258,0
2024-04-26,150649476,G2,9010-011-BC-02,BC,Miscellaneous,spare fdr cable cunnection,general,TESTELEC,Electrical,NOCO ORAS,-,4,254,3
2024-04-26,150649477,G2,9010-011-BC-02,BC,Miscellaneous,spare fdr cable cunnection,general,TESTELEC,Electrical,NOCO ORAS,-,4,254,3
2024-04-26,150649467,G2,9010-004-LIGHT,LIGHT,Electrical Systems,Wire dressing to be done back side of IN,general,004ELEC,Electrical,NOCO ORAS,-,35,223,31
2024-04-27,150649486,G2,9010-003-HVLRM-CDSP-2,HVLRM,Miscellaneous,HVLRM-2 cable disconnection to be done,general,003ELEC,Electrical,NOCO ORAS,-,34,223,32
2024-04-27,150649468,G2,9010-032-PM-08A,PM,Miscellaneous,BMR CHECKING JOB,inspection,TESTELEC,Electrical,NOCO ORAS,-,0,257,0
2024-04-27,150649469,G2,9010-032-PM-08B,PM,Miscellaneous,BMR CHECKING JOB,inspection,032ELEC,Electrical,NOCO ORAS,-,3,254,13
2024-04-27,150649536,G2,9010-053-INST,INST,Instrumentation,Scaffolding to be removed from 3CUT area,repair,053INST,Instrumentation,NOPR,-,46,211,32
2024-04-27,150649522,G2,9010-007-TK-70,TK,Miscellaneous,Exhaust Fan to be provided in TK-70,general,007ELEC,Electrical,NOPR,-,0,257,4
2024-04-27,150649523,G2,9010-032-PM-18,PM,Miscellaneous,BMR CHECKING JOB,inspection,TESTELEC,Electrical,NOCO ORAS,-,0,257,0
2024-04-27,150649524,G2,9010-004-PMCC-303,PMCC,Miscellaneous,INDSELECTG SS TO HVAC 2 FEEDER CHECKING,inspection,TESTELEC,Electrical,NOCO ORAS,-,6,251,4
2024-04-27,150649513,G2,9010-004-P-34B,P,Miscellaneous,P-34B SUCTION STRAINER UP STREAM PG TO B,general,004INST,Instrumentation,NOPR ORAS,-,0,257,4
2024-04-27,150649514,G2,9010-004-P-34A,P,Miscellaneous,P-34 A & P-34B AMMETER TO BE RECTIFY,repair,004ELEC,Electrical,NOCO ORAS,-,34,223,30
2024-04-27,150649499,G2,9010-013-KM-01C,KM,Miscellaneous,13-KM-01C STARTING PROBLEM CHECKING,"inspection, damage",TESTELEC,Electrical,NOCO ORAS,-,6,251,4
2024-04-27,150649546,G2,9010-048-PIPING,PIPING,Mechanical Equipment,48P-02B L O cooler body flange leak to b,damage,048MECH,Mechanical,NOPR ORAS,-,2,255,0
2024-04-27,150649502,G2,9010-031-PIPING,PIPING,Mechanical Equipment,For bill payment of M/s Shahanshah Auto,general,031MECH,Mechanical,NOPR ORAS,1,0,257,1
2024-04-29,150649586,G2,9010-011-TGA-03-MCC-02,TGA,Mechanical Equipment,TG-3 MCC COMMISSIONING JOB,general,TESTELEC,Electrical,NOCO ORAS,-,0,255,3
2024-04-29,150649587,G2,9010-011-ECS,ECS,Miscellaneous,ABB ECS MODIFICATION JOB,general,TESTELEC,Electrical,NOCO ORAS,-,7,248,6
2024-04-29,150649606,G3,9010-10B-INST,INST,Instrumentation,FGRS instruments checking & PM,inspection,10BINST,Instrumentation,NOPR ORAS,-,0,255,3
2024-04-29,150649600,G3,9010-001-PLC,PLC,Control Systems,PM  - Yokogawa PLC,general,001INST,Instrumentation,NOPR ORAS,-,1,254,4
2024-04-29,150649602,G2,9010-032-F-018,F,Miscellaneous,new DAF air line leak to be attended,damage,032INST,Instrumentation,OSNO,-,7,248,5
2024-04-29,150649635,G2,9010-003-LIGHT,LIGHT,Electrical Systems,rerouting of earthing strips near BCW,general,003ELEC,Electrical,NOCO ORAS,-,32,223,27
2024-04-29,150649544,G2,9010-004-K,K,Miscellaneous,K-01 COMPRESSOR TG & PG TO BE CHANGED,general,004INST,Instrumentation,NOPR ORAS,-,1,254,3
2024-04-29,150649533,G2,9010-056-PM-15A,PM,Miscellaneous,CHECKING OF 56-PM-15A,inspection,TESTELEC,Electrical,NOCO ORAS,-,1,254,0
2024-04-29,150649666,G2,9010-026-FA,FA,Miscellaneous,Connection of detector in server & CR rm,general,COMELEC,Electrical,NOCO ORAS,-,31,224,31
2024-04-29,150649658,G2,9010-049-PIPING,PIPING,Mechanical Equipment,EOT crane load test to be done (renewed),inspection,049MECH,Mechanical,OSNO,-,0,255,0
2024-04-30,150649678,G3,9010-056-PLC,PLC,Control Systems,PM  - MSQ Forced Tags checking,inspection,056INST,Instrumentation,OSNO,-,6,248,6
2024-04-30,150649627,G2,9010-003-MOT,MOT,Electrical Systems,03XZV-1101 AND 03-XZV-1102 DUE TO TRIPE,general,003ELEC,Electrical,NOCO ORAS,1,31,223,28
2024-04-30,150649697,G2,9010-032-PM-12A,PM,Miscellaneous,CHECKING OF 32-PM-12A,inspection,TESTELEC,Electrical,NOCO ORAS,-,0,254,0
2024-04-30,150649628,G2,9010-003-XL-1101,XL,Miscellaneous,03XZV-1101 AND 03-XZV-1102 DUE TO TRIPE,general,003INST,Instrumentation,OSNO,1,13,241,9
2024-04-30,150649698,G2,9010-032-AG-04A,AG,Miscellaneous,CHECKING OF 32-AG-04A,inspection,TESTELEC,Electrical,NOCO ORAS,-,6,248,5
2024-04-30,150649699,G2,9010-048-UPS-701,UPS,Instrumentation,UPS CHECKING AT NEW UNIT 701,inspection,TESTELEC,Electrical,NOCO ORAS,-,6,248,4
2024-04-30,150649700,G2,9010-048-UPS-702,UPS,Instrumentation,UPS CHECKING AT NEW UNIT 702,inspection,TESTELEC,Electrical,NOCO ORAS,-,6,248,5
2024-04-30,150649701,G2,9010-048-P-02A,P,Miscellaneous,48P-02A L O press. low to be checke(filt,general,048MECH,Mechanical,NOPR ORAS,-,6,248,4
2024-04-30,150649631,G2,9010-003-UV-1101,UV,Miscellaneous,03-UV-1101 Kindly arrange actuator greas,general,003ELEC,Electrical,NOCO ORAS,1,31,223,28
2024-04-30,150649662,G2,9010-ADM-LIGHT,LIGHT,Electrical Systems,1st and 2nd RA bill(Solar)Sep'2021 to Au,general,EST-ELEC,Electrical,NOCO ORAS,1,31,223,25
2024-04-30,150649632,G2,9010-032-PM-03C,PM,Miscellaneous,CHECKING OF 32-PM-03C,inspection,TESTELEC,Electrical,NOCO ORAS,-,0,254,1
2024-05-01,150649711,G2,9010-003-LIGHTING,LIGHTING,Electrical Systems,DCU field light timer not working,general,003ELEC,Electrical,NOCO ORAS,1,30,223,25
2024-05-01,150649739,G2,9010-001-SS-1202,SS,Miscellaneous,"FIRE WATER PUMP 1,3.9,11 RELAY FILE EXTR",general,TESTELEC,Electrical,NOCO ORAS,-,5,248,4
2024-05-01,150649740,G2,9010-013-KM-SS-01C,KM,Miscellaneous,SOFTSTATER CHECKING,inspection,TESTELEC,Electrical,NOCO ORAS,-,0,253,1
2024-05-01,150649722,G2,9010-10B-PIPING,PIPING,Mechanical Equipment,Fencing to be provided at both sides of,general,10BMECH,Mechanical,OSNO,-,0,253,2
2024-05-01,150649775,G2,9010-001-PIPING,PIPING,Mechanical Equipment,Unsupported test rings to be placed prop,inspection,001MECH,Mechanical,OSNO,-,0,253,1
2024-05-01,150649779,G2,9010-001-LIGHTING,LIGHTING,Electrical Systems,JB-124 near S-29 gland packing not done,general,001ELEC,Electrical,OSNO,-,0,253,1
2024-05-01,150649780,G2,9010-032-PM-04A,PM,Miscellaneous,CHECKING OF 32-PM-04A,inspection,TESTELEC,Electrical,NOCO ORAS,-,0,253,0
2024-05-01,150649781,G2,9010-032-PM-11B,PM,Miscellaneous,CHECKING OF 32-PM-11B,inspection,TESTELEC,Electrical,NOCO ORAS,-,0,253,0
2024-05-01,150649795,G3,9010-010-ACF-001C,ACF,HVAC Systems,PM OF AF COOLER 010-010-ACF-001C,general,001MECH,Mechanical,NOCO ORAS,-,21,232,18
2024-05-01,150649796,G3,9010-001-P-01,P,Miscellaneous,PM OF PUMP 9010-001-P-01,general,001MECH,Mechanical,NOCO ORAS,-,21,232,18
2024-05-01,150649817,G3,9010-001-P-22B,P,Miscellaneous,PREVENTIVE MAINT OF PUMP 9010-001-P-22B,maintenance,001MECH,Mechanical,NOCO ORAS,-,9,244,9
2024-05-01,150649818,G3,9010-001-P-08,P,Miscellaneous,PREVENTIVE MAINT OF PUMP 9010-001-P-08,maintenance,001MECH,Mechanical,NOCO ORAS,-,9,244,9
2024-05-01,150649819,G3,9010-001-ID-01,ID,Miscellaneous,PM OF ID FAN 9010-001-ID-01,general,001MECH,Mechanical,NOCO ORAS,-,14,239,13
2024-05-01,150649831,G3,9010-EST-I-PM-02,I,Miscellaneous,PREVENTIVE MAINT OF 9010-EST-I-PM-02,maintenance,EST-ELEC,Electrical,NOCO ORAS,-,47,206,49
2024-05-01,150649832,G3,9010-EST-II-PM-01,II,Miscellaneous,PREVENTIVE MAINT OF 9010-EST-II-PM-01,maintenance,EST-ELEC,Electrical,NOCO ORAS,-,44,209,48
2024-05-01,150649835,G3,9010-EST-I-PM-01,I,Miscellaneous,PREVENTIVE MAINT OF 9010-EST-I-PM-01,maintenance,EST-ELEC,Electrical,NOCO ORAS,-,47,206,50
2024-05-01,150649841,G3,9010-013-KM-02B,KM,Miscellaneous,PREVENTIVE MAINT OF 9010-013-KM-02B,maintenance,013ELEC,Electrical,NOCO ORAS,-,16,237,36
2024-05-01,150649908,G3,9010-001-P-104B,P,Miscellaneous,PM OF AIR FIN COOLER 9010-001-P-104B,general,001MECH,Mechanical,NOCO ORAS,-,10,243,9
2024-05-01,150649927,G3,9010-27A-GB-13,GB,Miscellaneous,PREVENTIVE MAINT OF GEAR BOX,maintenance,027MECH,Mechanical,NOPR ORAS,-,29,224,22
2024-05-01,150649951,G3,9010-010-P-013B,P,Miscellaneous,PM OF PUMP 010-010-P-013B,general,001MECH,Mechanical,NOCO ORAS,-,10,243,9
2024-05-01,150650208,G3,9010-057-P-07,P,Miscellaneous,PM JOBS FOR 9010-057-P-07,general,057MECH,Mechanical,NOCO ORAS,-,14,239,12
2024-05-01,150650425,G3,9010-032-P-19,P,Miscellaneous,PM PLAN OF 9010-032-P-19,general,027MECH,Mechanical,NOPR ORAS,-,26,227,17
2024-05-01,150650426,G3,9010-032-P-07C,P,Miscellaneous,PM PLAN OF 9010-032-P-07C,general,027MECH,Mechanical,NOPR ORAS,-,26,227,21
2024-05-01,150650489,G3,9010-057-A-03B,A,Miscellaneous,PM PLAN OF 9010-057-A-03B,general,057MECH,Mechanical,NOCO ORAS,-,10,243,11
2024-05-01,150650490,G3,9010-057-A-04A,A,Miscellaneous,PM PLAN OF 9010-057-A-04A,general,057MECH,Mechanical,NOCO ORAS,-,10,243,11
2024-05-01,150650491,G3,9010-057-A-04B,A,Miscellaneous,PM PLAN OF 9010-057-A-04B,general,057MECH,Mechanical,NOCO ORAS,-,14,239,13
2024-05-01,150650494,G3,9010-COM-EXC,EXC,Miscellaneous,PM of TELECOM SYSTEM,general,COMELEC,Electrical,NOPR ORAS,-,10,243,53
2024-05-01,150650553,G2,9010-003-P-103,P,Miscellaneous,P-103 TRIP INDICATION WRONGLY SHOWING,general,003ELEC,Electrical,NOCO ORAS,-,30,223,29
2024-05-01,150650554,G2,9010-057-LIGHTING,LIGHTING,Electrical Systems,Checking of IndadeptG PMCC Buscoupler,inspection,TESTELEC,Electrical,NOCO ORAS,-,5,248,4
2024-05-01,150649743,G2,9010-057-LT2701A,LT2701A,Miscellaneous,LT-2433A & LT-2437A to be rectify,repair,057INST,Instrumentation,NOPR,-,12,241,9
2024-05-02,150650565,G2,9010-011-BL-07-SB-06,BL,Miscellaneous,Bl-7 S/B-6 motor cable connection to,general,011ELEC,Electrical,OSNO,1,0,252,3
2024-05-02,150650567,G2,9010-011-BL-07-SB-08,BL,Miscellaneous,Bl-7 S/B-8 relay checking jobs to be don,"maintenance, inspection",TESTELEC,Electrical,NOCO ORAS,1,4,248,4
2024-05-02,150650557,G2,9010-018-SS-UCT,SS,Miscellaneous,UCT ELEC PNL INDICATION LAMP CHANGE,general,018ELEC,Electrical,NOCO ORAS,-,29,223,28
2024-05-02,150649791,G2,9010-032-KM-01C,KM,Miscellaneous,CHECKING OF 32-KM-01C,inspection,TESTELEC,Electrical,NOCO ORAS,-,0,252,1
2024-05-02,150649792,G2,9010-032-KM-03A,KM,Miscellaneous,CHECKING OF 32-KM-03A,inspection,TESTELEC,Electrical,NOCO ORAS,-,0,252,1
2024-05-02,150649794,G2,9010-018-SS-UCT,SS,Miscellaneous,CHECKING OF UCT IC 2 RELAY EXTRACT,inspection,TESTELEC,Electrical,NOCO ORAS,-,4,248,4
2024-05-02,150650596,G2,9010-004-PMCC-303,PMCC,Miscellaneous,CRU O/G TO HVAC CBCT INSTALL,general,TESTELEC,Electrical,NOCO ORAS,-,4,248,4
2024-05-02,150650598,G2,9010-011-BL-07-SB-PM-08,BL,Miscellaneous,BLRR#7 SB#8 relay to be checked,inspection,TESTELEC,Electrical,NOCO ORAS,1,4,248,5
2024-05-02,150650574,G2,9010-011-PN,PN,Miscellaneous,Cheking of UCT TR-2,general,TESTELEC,Electrical,NOCO ORAS,-,4,248,4
2024-05-02,150650579,G2,9010-057-EH-31,EH,Miscellaneous,INDADEPTG EH-31 HEATER PNL FDR CHECKING,inspection,TESTELEC,Electrical,NOCO ORAS,-,4,248,4
2024-05-02,150649771,G2,9010-004-LIGHT,LIGHT,Electrical Systems,Light pole (LP-B1-137) at DCU side B/L p,general,004ELEC,Electrical,NOCO ORAS,-,29,223,28
2024-05-02,150650646,G2,9010-004-FA,FA,Miscellaneous,L5-1/L4-1/L2/9 cover missing in INDSelec,general,COMELEC,Electrical,NOCO ORAS,-,13,239,20
2024-05-02,150650648,G2,9010-004-LIGHT,LIGHT,Electrical Systems,INDselect-G ladies wash room exhaust fan,general,004ELEC,Electrical,NOCO ORAS,-,29,223,28
2024-05-02,150650601,G2,9010-003-V-21-N,V,Miscellaneous,light required at coke drum 15 m slop li,general,003ELEC,Electrical,NOCO ORAS,-,29,223,29
2024-05-02,150650603,G2,9010-057-EHT,EHT,Miscellaneous,EHT CKT-203/206/207/208 Slector switch,general,057ELEC,Electrical,NOCO ORAS,-,29,223,23
2024-05-03,150650630,G2,9010-057-K-01A,K,Miscellaneous,LT-1932A & 1933A : showing wrong value,general,057INST,Instrumentation,NOCO,-,43,208,38
2024-05-03,150650631,G2,9010-056-AT-0502,AT,Miscellaneous,HELIOX PRESSURE TO BE INCREASED,general,056INST,Instrumentation,OSNO,1,10,241,7
2024-05-03,150650621,G2,9010-032-PM-06B,PM,Miscellaneous,CHECKING OF 32-PM-06B,inspection,TESTELEC,Electrical,NOCO ORAS,-,0,251,0
2024-05-03,150650622,G2,9010-032-PM-07B,PM,Miscellaneous,CHECKING OF 32-PM-07B,inspection,TESTELEC,Electrical,NOCO ORAS,-,0,251,0
2024-05-03,150650623,G2,9010-047-DG-01,DG,Miscellaneous,BATTERY FAIL INDICATION CHECKING,inspection,TESTELEC,Electrical,NOCO ORAS,-,3,248,3
2024-05-03,150650582,G2,9010-057-E-101B,E,Miscellaneous,K-02B: LO cooler blast painting,general,CIVILREF,Civil,NOCO,-,42,209,37
2024-05-03,150650677,G2,9010-057-PIPING,PIPING,Mechanical Equipment,All unit safety showers to be checked,inspection,CIVILREF,Civil,NOCO,-,11,240,20
2024-05-03,150650715,G2,9010-001-PIPING,PIPING,Mechanical Equipment,NEW CAUSTIC DRUM O/L LINE TO BE EXTENDED,general,001MECH,Mechanical,NOPR ORAS,-,6,245,4
2024-05-03,150650639,G2,9010-056-P-5304,P,Miscellaneous,56-PM-5304 starting by itself. pl check,inspection,TESTELEC,Electrical,NOCO ORAS,-,3,248,3
2024-05-03,150650641,G2,9010-057-P-004,P,Miscellaneous,57-P-004 tripping problem to be checked.,"inspection, damage",TESTELEC,Electrical,NOCO ORAS,1,3,248,4
2024-05-03,150650690,G2,9010-003-PN-09A,PN,Miscellaneous,RELAY DATA EXTRACTION OF UCT IC-1,general,TESTELEC,Electrical,NOCO ORAS,-,3,248,4
2024-05-04,150650692,G2,9010-003-P-104,P,Miscellaneous,P-104 ELEC. CABLE DISCONNECTION JOB,general,003ELEC,Electrical,NOCO ORAS,-,27,223,27
2024-05-04,150650614,G2,9010-001-P-08A,P,Miscellaneous,"01P8A BCW O/L flow is low, to be rectify",repair,001MECH,Mechanical,NOCO ORAS,-,6,244,15
2024-05-04,150650736,G2,9010-018-TR-02,TR,Miscellaneous,UCT TRANSFORMER-2 FEEDER MODIFICATION,general,TESTELEC,Electrical,NOCO ORAS,-,2,248,2
2024-05-04,150650737,G2,9010-057-PM-004,PM,Miscellaneous,57-P-004 BMR CHECKING,inspection,TESTELEC,Electrical,NOCO ORAS,-,0,250,0
2024-05-04,150650738,G2,9010-003-PN-09A,PN,Miscellaneous,UCT PMCC SPARE FEEDER CHECKING,inspection,TESTELEC,Electrical,NOCO ORAS,-,7,243,5
2024-05-04,150650693,G2,9010-048-P2A-MP-02A,P2A,Miscellaneous,48P-02A low discharge pressure issue,damage,048MECH,Mechanical,NOPR ORAS,-,2,248,1
2024-05-04,150650728,G2,9010-011-TGA-03-MCC-02,TGA,Mechanical Equipment,TG3 MCC CHECKING JOB,inspection,TESTELEC,Electrical,NOCO ORAS,-,4,246,4
2024-05-04,150650745,G2,9010-51A-T-02,T,Miscellaneous,SRU S/YARD LEVELING & SPILLAGE CLEANING,general,CIVILREF,Civil,OSNO,1,0,250,0
